道路编号,设备编号,设备名称,部门编码,部门名称,坐标,启用时间,x坐标,y坐标
6.00012E+11,4.20502E+19,西陵-沿江大道环城南路口东向西,4.20502E+11,宜昌支队西陵大队,"111.2816,30.6952",2018/12/1,111.2816,30.6952
6.00032E+11,4.20502E+19,西陵-东山大道云集路口东向西,4.20502E+11,宜昌支队西陵大队,"111.29736,30.70089",2014/3/26,111.29736,30.70089
6.00072E+11,4.20502E+19,西陵-体育场路体育馆前门前西向东,4.20502E+11,宜昌支队西陵大队,"111.3063,30.69809",2016/11/25,111.3063,30.69809
6.00212E+11,4.20502E+19,西陵-西陵一路珍珠路口南向北,4.20502E+11,宜昌支队西陵大队,"111.28694,30.70298",2018/12/1,111.28694,30.70298
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵一路口北向南,4.20502E+11,宜昌支队西陵大队,"111.29185,30.70351",2018/12/1,111.29185,30.70351
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口南向北,4.20502E+11,宜昌支队西陵大队,"111.283,30.7025",2018/12/1,111.283,30.7025
6.00032E+11,4.20502E+19,西陵-东山大道西陵一路口北向南,4.20502E+11,宜昌支队西陵大队,"111.29669,30.7037",2018/4/29,111.29669,30.7037
6.00022E+11,4.20502E+19,西陵-夷陵大道云集路口西向东,4.20502E+11,宜昌支队西陵大队,"111.29369,30.69939",2018/2/11,111.29369,30.69939
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口南向北,4.20502E+11,宜昌支队西陵大队,"111.3109,30.6885",2018/12/1,111.3109,30.6885
6.00012E+11,4.20502E+19,西陵-沿江大道云集路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.2837,30.6934",2018/12/1,111.2837,30.6934
6.00012E+11,4.20502E+19,西陵-沿江大道西陵一路口西向东卡口,4.20502E+11,宜昌支队西陵大队,"111.2767,30.7018",2018/12/1,111.2767,30.7018
6.00202E+11,4.20502E+19,西陵-云集路解放路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.28655,30.69617",2018/12/1,111.28655,30.69617
7.00662E+11,4.20502E+19,西陵-西陵一路环城东路口西向东卡口,4.20502E+11,宜昌支队西陵大队,"111.28263,30.7028",2018/12/1,111.28263,30.7028
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵一路口南向北卡口,4.20502E+11,宜昌支队西陵大队,"111.29185,30.70351",2018/12/1,111.29185,30.70351
6.00072E+11,4.20502E+19,西陵-体育场路胜利三路口北向南卡口,4.20502E+11,宜昌支队西陵大队,"111.3109,30.6885",2018/12/1,111.3109,30.6885
6.00032E+11,4.20502E+19,西陵-东山大道西陵二路口西向东,4.20502E+11,宜昌支队西陵大队,"111.29507,30.7083",2014/5/14,111.29507,30.7083
6.00012E+11,4.20502E+19,西陵-沿江大道西陵二路口西向东,4.20502E+11,宜昌支队西陵大队,"111.28046,30.7117",2019/11/26,111.28046,30.7117
6.00022E+11,4.20502E+19,西陵-夷陵大道西陵二路口东向西,4.20502E+11,宜昌支队西陵大队,"111.2916,30.7087",2019/11/26,111.2916,30.7087
6.00072E+11,4.20502E+19,西陵-体育场路绿萝路口北向南,4.20502E+11,宜昌支队西陵大队,"111.3025,30.7059",2018/12/1,111.3025,30.7059
6.00222E+11,4.20502E+19,西陵-西陵二路珍珠路口北向南,4.20502E+11,宜昌支队西陵大队,"111.2864,30.7089",2019/11/26,111.2864,30.7089
6.00032E+11,4.20502E+19,西陵-东山大道西陵二路口北向南,4.20502E+11,宜昌支队西陵大队,"111.29532,30.70841",2014/5/14,111.29532,30.70841
6.00032E+11,4.20502E+19,西陵-西陵二路金缔华城匝道入口北向南,4.20502E+11,宜昌支队西陵大队,"111.2929,30.70886",2018/2/28,111.2929,30.70886
7.00894E+11,4.20502E+19,西陵-大学路云深路口西向东,4.20502E+11,宜昌支队西陵大队,"111.31311,30.71975",2015/7/16,111.31311,30.71975
6.00853E+11,4.20502E+19,西陵-唐家湾路朝阳路口东向西,4.20502E+11,宜昌支队西陵大队,"111.3251,30.74715",2017/7/12,111.3251,30.74715
6.00042E+11,4.20502E+19,西陵-长江路唐家湾路口西向东,4.20502E+11,宜昌支队西陵大队,"111.32915,30.73624",2017/7/25,111.32915,30.73624
6.00612E+11,4.20502E+19,西坝-西坝路进城西向东,4.20502E+11,宜昌支队葛洲坝大队,"111.28549,30.72646",2016/8/10,111.28549,30.72646
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路口东向西,4.20502E+11,宜昌支队西陵大队,"111.30003,30.70995",2019/1/1,111.30003,30.70995
6.00222E+11,4.20502E+19,西陵-西陵二路体育场路口北向南,4.20502E+11,宜昌支队西陵大队,"111.29961,30.71",2019/1/1,111.29961,30.71
6.00222E+11,4.20502E+19,西陵-西陵二路城东大道口南向北,4.20502E+11,宜昌支队西陵大队,"111.31096,30.7129",2019/1/1,111.31096,30.7129
6.00242E+11,4.20502E+19,西陵-大学路云林路口东向西,4.20502E+11,宜昌支队西陵大队,"111.31434,30.72813",2019/11/26,111.31434,30.72813
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.28717,30.71482",2018/12/1,111.28717,30.71482
6.00672E+11,4.20502E+19,西坝-桥头路建设路口北向南,4.20502E+11,宜昌支队葛洲坝大队,"111.27887,30.7183",2016/9/21,111.27887,30.7183
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖一路口东向西,4.20502E+11,宜昌支队平湖大队,"111.29146,30.71323",2018/12/1,111.29146,30.71323
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖一路口西向东,4.20502E+11,宜昌支队平湖大队,"111.29146,30.71323",2018/12/1,111.29146,30.71323
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口东向西,4.20502E+11,宜昌支队平湖大队,"111.29239,30.71829",2018/12/1,111.29239,30.71829
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口西向东,4.20502E+11,宜昌支队平湖大队,"111.29239,30.71829",2018/12/1,111.29239,30.71829
6.00022E+11,4.20502E+19,平湖-夷陵大道樵湖二路口东向西,4.20502E+11,宜昌支队平湖大队,"111.29131,30.72169",2014/5/14,111.29131,30.72169
6.00022E+11,4.20502E+19,平湖-夷陵大道团结路口东向西,4.20502E+11,宜昌支队平湖大队,"111.29186,30.71617",2018/12/1,111.29186,30.71617
6.00022E+11,4.20502E+19,平湖-夷陵大道团结路口西向东,4.20502E+11,宜昌支队平湖大队,"111.29186,30.71617",2018/12/1,111.29186,30.71617
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口东向西,4.20502E+11,宜昌支队平湖大队,"111.28717,30.71482",2018/12/1,111.28717,30.71482
6.00632E+11,4.20502E+19,平湖-东湖一路樵湖二路口西向东,4.20502E+11,宜昌支队平湖大队,"111.28726,30.71503",2018/12/1,111.28726,30.71503
6.00341E+11,4.20503E+19,西陵-东山四路朝阳路口东向西卡口,4.20502E+11,宜昌支队西陵大队,"111.32766,30.74853",2020/5/18,111.32766,30.74853
6.00032E+11,4.20502E+19,平湖-东山大道东湖二路口西向东,4.20502E+11,宜昌支队平湖大队,"111.2881,30.7208",2015/7/24,111.2881,30.7208
6.00032E+11,4.20502E+19,平湖-东山大道团结路口东向西,4.20502E+11,宜昌支队平湖大队,"111.2938,30.7161",2015/7/24,111.2938,30.7161
6.00032E+11,4.20502E+19,平湖-东山大道团结路口西向东,4.20502E+11,宜昌支队平湖大队,"111.2938,30.7161",2015/7/24,111.2938,30.7161
702351015,4.20505E+19,点军-将军路银河路口南向北,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
702351015,4.20505E+19,点军-将军路银河路口东向西,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
702351019,4.20505E+19,点军-将军路惠科路口东向西,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
6.00032E+11,4.20502E+19,平湖-东山大道东湖一路口东向西,4.20502E+11,宜昌支队平湖大队,"111.29445,30.71175",2015/7/27,111.29445,30.71175
702351019,4.20505E+19,点军-将军路惠科路口南向北,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
702351019,4.20505E+19,点军-将军路惠科路口西向东,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
6.00032E+11,4.20502E+19,平湖-东山大道东湖一路口西向东,4.20502E+11,宜昌支队平湖大队,"111.29445,30.71175",2015/7/27,111.29445,30.71175
6.00032E+11,4.20502E+19,平湖-东山大道22中学站西向东,4.20502E+11,宜昌支队平湖大队,"111.29382,30.71653",2015/8/17,111.29382,30.71653
6.00032E+11,4.20502E+19,平湖-东山大道刘家大堰站东向西,4.20502E+11,宜昌支队平湖大队,"111.29461,30.71126",2015/8/17,111.29461,30.71126
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖一路口南向北,4.20502E+11,宜昌支队平湖大队,"111.29156,30.71349",2018/12/1,111.29156,30.71349
6.00022E+11,4.20502E+19,平湖-夷陵大道团结路口南向北,4.20502E+11,宜昌支队平湖大队,"111.29154,30.71607",2018/12/1,111.29154,30.71607
6.05042E+11,4.20505E+19,猇亭-猇亭大道南玻路口东向西,4.20505E+11,宜昌支队猇亭大队,"111.45006,30.50876",2019/11/25,111.45006,30.50876
6.00032E+11,4.20502E+19,平湖-东山大道东湖二路口南向北,4.20502E+11,宜昌支队平湖大队,"111.2938,30.7183",2015/7/24,111.2938,30.7183
6.00022E+11,4.20502E+19,平湖-夷陵大道樵湖二路口南向北,4.20502E+11,宜昌支队平湖大队,"111.29149,30.72142",2014/5/14,111.29149,30.72142
7.02031E+11,4.20502E+19,坝区-龙潭路检查站出口北向南,4.20502E+11,宜昌支队三峡坝区大队,"111.07935,30.83867",2020/4/28,111.07935,30.83867
6.00012E+11,4.20502E+19,平湖-沿江大道东湖一路口南向北,4.20502E+11,宜昌支队平湖大队,"111.2838,30.71632",2014/5/12,111.2838,30.71632
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口北向南,4.20502E+11,宜昌支队平湖大队,"111.29264,30.71847",2018/12/1,111.29264,30.71847
6.00032E+11,4.20502E+19,平湖-馨岛之星酒店东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.29377,30.72011",2020/4/20,111.29377,30.72011
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口东向西卡口,4.20502E+11,宜昌支队平湖大队,"111.29239,30.71829",2018/12/1,111.29239,30.71829
6.00022E+11,4.20502E+19,平湖-夷陵大道团结路口西向东卡口,4.20502E+11,宜昌支队平湖大队,"111.29186,30.71617",2018/12/1,111.29186,30.71617
6.00022E+11,4.20502E+19,平湖-夷陵大道东湖二路口北向南卡口,4.20502E+11,宜昌支队平湖大队,"111.29264,30.71847",2018/12/1,111.29264,30.71847
7.0051E+11,4.20503E+19,西陵-二马路福绥路口西向东,4.20502E+11,宜昌支队西陵大队,"111.28704,30.6945",2019/1/3,111.28704,30.6945
6.00012E+11,4.20503E+19,伍家-沿江大道胜利三路口西向东,4.20503E+11,宜昌支队伍家大队,"111.2982,30.6851",2018/12/1,111.2982,30.6851
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利一路口东向西,4.20503E+11,宜昌支队伍家大队,"111.30498,30.68382",2018/12/1,111.30498,30.68382
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口西向东,4.20503E+11,宜昌支队伍家大队,"111.30026,30.68767",2018/12/1,111.30026,30.68767
6.00012E+11,4.20503E+19,伍家-沿江大道万达路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3088,30.6786",2018/12/1,111.3088,30.6786
6.00032E+11,4.20503E+19,伍家-东山大道胜利四路口东向西,4.20503E+11,宜昌支队伍家大队,"111.30034,30.69384",2015/7/27,111.30034,30.69384
6.00012E+11,4.20503E+19,伍家-沿江大道胜利四路口北向南,4.20503E+11,宜昌支队伍家大队,"111.29421,30.68773",2018/12/1,111.29421,30.68773
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口北向南,4.20503E+11,宜昌支队伍家大队,"111.3004,30.6875",2018/12/1,111.3004,30.6875
6.00012E+11,4.20503E+19,伍家-沿江大道一马路口北向南,4.20503E+11,宜昌支队伍家大队,"111.29026,30.68965",2018/12/1,111.29026,30.68965
6.00012E+11,4.20503E+19,伍家-沿江大道江海路卡口西向东,4.20503E+11,宜昌支队伍家大队,"111.30611,30.68074",2017/4/11,111.30611,30.68074
6.00012E+11,4.20503E+19,伍家-沿江大道胜利一路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3039,30.6819",2018/12/1,111.3039,30.6819
6.00012E+11,4.20503E+19,伍家-沿江大道胜利三路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.2982,30.6851",2018/12/1,111.2982,30.6851
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利一路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.30498,30.68382",2018/12/1,111.30498,30.68382
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.2979,30.69193",2018/12/1,111.2979,30.69193
6.00012E+11,4.20503E+19,伍家-沿江大道万达路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.3088,30.6786",2018/12/1,111.3088,30.6786
6.00012E+11,4.20503E+19,伍家-沿江大道胜利三路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.29841,30.68536",2014/3/14,111.29841,30.68536
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口南向北卡口,4.20503E+11,宜昌支队伍家大队,"111.3004,30.6875",2018/12/1,111.3004,30.6875
6.00012E+11,4.20503E+19,伍家-沿江大道万达路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.30901,30.67896",2018/12/1,111.30901,30.67896
6.00022E+11,4.20503E+19,伍家-夷陵大道港窑路口东向西,4.20503E+11,宜昌支队伍家大队,"111.31378,30.67793",2018/12/1,111.31378,30.67793
6.00012E+11,4.20503E+19,伍家-沿江大道杨岔路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3198,30.67",2018/12/1,111.3198,30.67
6.00012E+11,4.20503E+19,伍家-沿江大道中南路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3239,30.6658",2018/12/1,111.3239,30.6658
6.00032E+11,4.20503E+19,伍家-东山大道体育场路口西向东,4.20503E+11,宜昌支队伍家大队,"111.31199,30.6832",2015/7/23,111.31199,30.6832
6.00032E+11,4.20503E+19,伍家-东山大道杨岔路口东向西,4.20503E+11,宜昌支队伍家大队,"111.32254,30.67264",2015/7/27,111.32254,30.67264
6.00032E+11,4.20503E+19,伍家-东山大道合益路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3308,30.6644",2015/7/30,111.3308,30.6644
5.00031E+11,4.20504E+19,点军-点军大道江城大道口南向北,4.20504E+11,宜昌支队点军大队,"111.24842,30.71322",2019/12/1,111.24842,30.71322
6.00032E+11,4.20503E+19,伍家-东山大道金龙路口西向东,4.20503E+11,宜昌支队伍家大队,"111.33592,30.65936",2015/8/13,111.33592,30.65936
6.00032E+11,4.20503E+19,伍家-东山大道杨岔路站西向东,4.20503E+11,宜昌支队伍家大队,"111.32227,30.67299",2015/8/17,111.32227,30.67299
6.00032E+11,4.20503E+19,伍家-东山大道宝塔河站台东向西,4.20503E+11,宜昌支队伍家大队,"111.3317,30.6635",2015/8/17,111.3317,30.6635
6.00032E+11,4.20503E+19,伍家-东山大道艾家嘴站台西向东,4.20503E+11,宜昌支队伍家大队,"111.3374,30.6586",2015/8/17,111.3374,30.6586
6.00019E+11,4.20503E+19,伍家-沿江大道中南二号人行横道西向东,4.20503E+11,宜昌支队伍家大队,"111.32488,30.66509",2015/9/29,111.32488,30.66509
6.00022E+11,4.20503E+19,伍家-夷陵大道中南路口北向南,4.20503E+11,宜昌支队伍家大队,"111.32583,30.66772",2018/12/1,111.32583,30.66772
6.00012E+11,4.20503E+19,伍家-沿江大道杨岔路口北向南,4.20503E+11,宜昌支队伍家大队,"111.32001,30.67031",2018/12/1,111.32001,30.67031
6.00032E+11,4.20503E+19,伍家-东山大道港窑路口北向南,4.20503E+11,宜昌支队伍家大队,"111.31469,30.68103",2015/7/13,111.31469,30.68103
6.00032E+11,4.20503E+19,伍家-东山大道杨岔路口北向南,4.20503E+11,宜昌支队伍家大队,"111.3226,30.6724",2015/7/27,111.3226,30.6724
6.00032E+11,4.20503E+19,伍家-东山大道合益路口北向南,4.20503E+11,宜昌支队伍家大队,"111.3308,30.6644",2015/7/30,111.3308,30.6644
6.00022E+11,4.20503E+19,伍家-夷陵大道杨岔路口东向西,4.20503E+11,宜昌支队伍家大队,"111.32096,30.67143",2018/12/1,111.32096,30.67143
6.00019E+11,4.20503E+19,伍家-沿江大道虹桥国际卡口东向西,4.20503E+11,宜昌支队伍家大队,"111.33208,30.65832",2017/1/11,111.33208,30.65832
6.00022E+11,4.20503E+19,伍家-夷陵大道亚栈路口东向西,4.20503E+11,宜昌支队伍家大队,"111.31667,30.67598",2018/12/1,111.31667,30.67598
6.00022E+11,4.20503E+19,伍家-夷陵大道中南路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3257,30.6675",2018/12/1,111.3257,30.6675
6.00022E+11,4.20503E+19,伍家-夷陵大道港窑路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.31378,30.67793",2018/12/1,111.31378,30.67793
6.00012E+11,4.20503E+19,伍家-沿江大道杨岔路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.3198,30.67",2018/12/1,111.3198,30.67
6.00022E+11,4.20503E+19,伍家-夷陵大道中南路口南向北卡口,4.20503E+11,宜昌支队伍家大队,"111.32583,30.66772",2018/12/1,111.32583,30.66772
6.00012E+11,4.20503E+19,伍家-沿江大道港窑路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.3129,30.67613",2018/12/1,111.3129,30.67613
6.00022E+11,4.20503E+19,伍家-夷陵大道亚栈路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.31671,30.67572",2018/12/1,111.31671,30.67572
6.00022E+11,4.20503E+19,伍家-夷陵大道白沙路口东向西,4.20503E+11,宜昌支队伍家大队,"111.35616,30.64405",2018/12/1,111.35616,30.64405
6.00022E+11,4.20503E+19,伍家-夷陵大道王家河路口西向东,4.20503E+11,宜昌支队伍家大队,"111.34143,30.65334",2018/12/1,111.34143,30.65334
6.00032E+11,4.20503E+19,伍家-东山大道白沙路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3568,30.6454",2015/7/27,111.3568,30.6454
6.00032E+11,4.20503E+19,伍家-东山大道伍家岗站东向西,4.20503E+11,宜昌支队伍家大队,"111.35518,30.64588",2015/8/17,111.35518,30.64588
6.00082E+11,4.20503E+19,伍家-桔城路五一广场站北向南,4.20503E+11,宜昌支队伍家大队,"111.3609,30.6482",2015/8/17,111.3609,30.6482
6.00022E+11,4.20503E+19,伍家-夷陵大道白沙路口南向北,4.20503E+11,宜昌支队伍家大队,"111.35642,30.64427",2018/12/1,111.35642,30.64427
6.00022E+11,4.20503E+19,伍家-夷陵大道王家河路口北向南,4.20503E+11,宜昌支队伍家大队,"111.34159,30.65331",2018/12/1,111.34159,30.65331
6.00132E+11,4.20503E+19,伍家-伍临路沈家店路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3621,30.6379",2018/10/15,111.3621,30.6379
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.2979,30.69193",2018/12/1,111.2979,30.69193
6.00012E+11,4.20503E+19,伍家-沿江大道万达路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.3088,30.6786",2018/12/1,111.3088,30.6786
6.00012E+11,4.20503E+19,伍家-沿江大道一马路口东向西卡口,4.20503E+11,宜昌支队伍家大队,"111.29037,30.68951",2018/12/1,111.29037,30.68951
6.00012E+11,4.20503E+19,伍家-沿江大道一马路口西向东卡口,4.20503E+11,宜昌支队伍家大队,"111.28997,30.68963",2018/12/1,111.28997,30.68963
6.00012E+11,4.20503E+19,伍家-沿江大道胜利一路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.30409,30.68212",2018/12/1,111.30409,30.68212
6.00012E+11,4.20503E+19,伍家-沿江大道胜利四路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.29422,30.6878",2018/12/1,111.29422,30.6878
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利一路口南向北卡口,4.20503E+11,宜昌支队伍家大队,"111.3052,30.6836",2018/12/1,111.3052,30.6836
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利三路口北向南卡口,4.20503E+11,宜昌支队伍家大队,"111.3004,30.6875",2018/12/1,111.3004,30.6875
6.00022E+11,4.20503E+19,伍家-夷陵大道胜利四路口南向北卡口,4.20503E+11,宜昌支队伍家大队,"111.2979,30.6918",2018/12/1,111.2979,30.6918
6.00022E+11,4.20503E+19,伍家-夷陵大道中南路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3257,30.6675",2018/12/1,111.3257,30.6675
6.00022E+11,4.20503E+19,伍家-夷陵大道中南路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3257,30.6675",2018/12/1,111.3257,30.6675
6.05042E+11,4.20505E+19,猇亭-猇亭大道南玻路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.44989,30.50918",2019/11/25,111.44989,30.50918
6.05032E+11,4.20505E+19,猇亭-金岭路亚元路口东向西,4.20505E+11,宜昌支队猇亭大队,"111.43416,30.52439",2017/3/23,111.43416,30.52439
6.05032E+11,4.20505E+19,猇亭-金岭路亚元路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.43397,30.5247",2017/3/23,111.43397,30.5247
6.05112E+11,4.20505E+19,猇亭-猇亭大道先锋路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.42812,30.54523",2014/3/14,111.42812,30.54523
6.05112E+11,4.20505E+19,猇亭-猇亭大道先锋路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.42876,30.54611",2014/3/14,111.42876,30.54611
6.05102E+11,4.20505E+19,猇亭-金猇路金岭路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.42919,30.53394",2015/11/3,111.42919,30.53394
6.05042E+11,4.20505E+19,猇亭-猇亭大道民主路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.432,30.54302",2016/10/20,111.432,30.54302
6.05042E+11,4.20505E+19,猇亭-猇亭大道民主路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.43245,30.5435",2016/10/20,111.43245,30.5435
6.05042E+11,4.20505E+19,猇亭-猇亭大道南玻路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.45019,30.50901",2019/11/25,111.45019,30.50901
6.05032E+11,4.20505E+19,猇亭-金岭路亚元路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.43387,30.52444",2017/3/23,111.43387,30.52444
6.05042E+11,4.20505E+19,猇亭-猇亭大道横四路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.42192,30.54927",2017/3/23,111.42192,30.54927
6.90366E+11,4.20505E+19,猇亭-张家湾路七里冲路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.46024,30.55678",2017/4/14,111.46024,30.55678
6.05062E+11,4.20505E+19,猇亭-金岭路南玻路口东向西,4.20505E+11,宜昌支队猇亭大队,"111.44503,30.50684",2019/11/25,111.44503,30.50684
6.05062E+11,4.20505E+19,猇亭-金岭路南玻路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.44489,30.50713",2019/11/25,111.44489,30.50713
6.05062E+11,4.20505E+19,猇亭-金岭路南玻路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.44483,30.50691",2019/11/25,111.44483,30.50691
6.05092E+11,4.20505E+19,猇亭-金岭路正大路口东向西,4.20505E+11,宜昌支队猇亭大队,"111.4317,30.52886",2019/11/25,111.4317,30.52886
6.05092E+11,4.20505E+19,猇亭-金岭路正大路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.4315,30.52919",2019/11/25,111.4315,30.52919
6.05092E+11,4.20505E+19,猇亭-金岭路正大路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.4318,30.52916",2019/11/25,111.4318,30.52916
6.05032E+11,4.20505E+19,猇亭-金岭路民主路口东向西,4.20505E+11,宜昌支队猇亭大队,"111.42694,30.53767",2020/4/28,111.42694,30.53767
6.05032E+11,4.20505E+19,猇亭-金岭路民主路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.42674,30.53803",2020/4/28,111.42674,30.53803
6.05032E+11,4.20505E+19,猇亭-金岭路民主路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.42705,30.53801",2020/4/28,111.42705,30.53801
6.05032E+11,4.20505E+19,猇亭-金岭路迎宾大道路口东向西,4.20505E+11,宜昌支队猇亭大队,"111.43672,30.51987",2017/10/23,111.43672,30.51987
6.05032E+11,4.20505E+19,猇亭-金岭路迎宾大道路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.4364,30.51992",2017/10/23,111.4364,30.51992
7.05032E+11,4.20505E+19,猇亭-民主路鸡山路口南向北,4.20505E+11,宜昌支队猇亭大队,"111.44898,30.55583",2020/4/28,111.44898,30.55583
6.05032E+11,4.20505E+19,猇亭-金岭路民主路口北向南卡口,4.20505E+11,宜昌支队猇亭大队,"111.42718,30.53803",2020/5/21,111.42718,30.53803
6.05032E+11,4.20505E+19,猇亭-金岭路民主路口南向北卡口,4.20505E+11,宜昌支队猇亭大队,"111.42648,30.53751",2020/5/21,111.42648,30.53751
702351019,4.20505E+19,点军-将军路惠科路口北向南,f40e813ad9364cf891bb595f7fbe6c7d,测试,",",2020/6/19,,
6.05032E+11,4.20505E+19,猇亭-金岭路迎宾大道路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.43685,30.5201",2017/10/23,111.43685,30.5201
6.05042E+11,4.20505E+19,猇亭-猇亭大道迎宾大道口南向北,4.20505E+11,宜昌支队猇亭大队,"111.44379,30.52317",2019/11/25,111.44379,30.52317
6.05042E+11,4.20505E+19,猇亭-猇亭大道迎宾大道口东向西,4.20505E+11,宜昌支队猇亭大队,"111.44414,30.52303",2019/11/25,111.44414,30.52303
6.05042E+11,4.20505E+19,猇亭-猇亭大道迎宾大道口西向东,4.20505E+11,宜昌支队猇亭大队,"111.44396,30.52347",2019/11/25,111.44396,30.52347
7.05032E+11,4.20505E+19,猇亭-民主路鸡山路口北向南,4.20505E+11,宜昌支队猇亭大队,"111.44934,30.55609",2020/4/28,111.44934,30.55609
6.90336E+11,4.20505E+19,猇亭-民主路先锋一路口西向东,4.20505E+11,宜昌支队猇亭大队,"111.44218,30.55147",2019/11/25,111.44218,30.55147
6.00022E+11,4.20503E+19,伍家-夷陵大道港窑路口西向东,4.20503E+11,宜昌支队伍家大队,"111.31378,30.67793",2018/12/1,111.31378,30.67793
6.00012E+11,4.20503E+19,伍家-沿江大道港窑路口东向西,4.20503E+11,宜昌支队伍家大队,"111.31287,30.67588",2018/12/1,111.31287,30.67588
6.00012E+11,4.20503E+19,伍家-沿江大道港窑路口西向东,4.20503E+11,宜昌支队伍家大队,"111.31261,30.67606",2018/12/1,111.31261,30.67606
6.00012E+11,4.20503E+19,伍家-沿江大道杨岔路口西向东,4.20503E+11,宜昌支队伍家大队,"111.3198,30.67",2018/12/1,111.3198,30.67
6.00012E+11,4.20503E+19,伍家-沿江大道中南路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3239,30.6658",2018/12/1,111.3239,30.6658
6.00032E+11,4.20503E+19,伍家-东山大道港窑路口东向西,4.20503E+11,宜昌支队伍家大队,"111.3146,30.6809",2015/7/13,111.3146,30.6809
